SerialID,Source,orgSerial,Grade,GradeName,Lesson,DifficultyLevel,DifficultyName,Question,A,B,C,D,Explanation,GPT-4o-mini,GPT-4o-mini-Correct,GPT4o-mini-Lesson
8421,تطبيق نحو,10673,11,ما قبل الثالث الثانوي,,1,ضعيف,قرأتُ قصَّتَين ....... ,اثنتين ,اثنين ,اثنتان ,اثنان ,إعراب كلمة (اثنتين) : نعت منصوب، وعلامة النصب الياء؛ لأنَّها ملحقة بالمثنَّى. ,تطبيقي,,إعراب المثنى والجموع بأنواعها
8422,تطبيق نحو,10789,11,ما قبل الثالث الثانوي,,1,ضعيف,يعيش الناس حول الماء حيث صار. الفعل (صار) : ,فعل تام ,فعل ناقص ,فعل جامد ,ينصب الاسم، ويرفع الخبر ,الفعل (صار) ورد في الجملة تامًّا. ,قواعد نظرية,,الفعل التام، والفعل الناقص
8423,تطبيق نحو,10610,11,ما قبل الثالث الثانوي,,1,ضعيف,........ كلٌّ منكم بالحقِّ. ,ليقضِ ,ليقضي ,لا يقضِ ,لم يقضي ,(لام الأمر) : أداة من أدوات جزم الفعل المضارع. ,تطبيقي,,الأفعال الخمسة
8424,تطبيق نحو,10000,11,ما قبل الثالث الثانوي,,1,ضعيف,ما يُصاغ على وزن (مفعول) هو: ,اسم المفعول الثلاثيُّ ,اسم المفعول غير الثلاثيِّ,اسم الفاعل الثلاثيُّ,اسم الفاعل غير الثلاثيِّ,ما يُصاغ على وزن (مفعول) هو اسم المفعول الثلاثيُّ. ,قواعد نظرية,,اسم المفعول
8425,تطبيق نحو,10477,11,ما قبل الثالث الثانوي,,1,ضعيف,من أسماء التفضيل غير القياسيَّة: ,خير، وشر ,قلَّ، وزاد ,أكثر، وأقل ,أفضل، وأسوأ ,من أسماء التفضيل غير القياسيَّة: خير (إذا كانت بمعنى: أفضل) ، وشر (إذا كانت بمعنى: أسوأ) . ,قواعد نظرية,,اسم التفضيل
8426,تطبيق نحو,10416,11,ما قبل الثالث الثانوي,,1,ضعيف,ينقسم التمييز إلى: ,ملفوظ، وملحوظ ,لفظيٍّ، ومعنويٍّ,مفرد، وجملة، وشبه جملة,جامد، ومشتقٍّ,ينقسم التمييز إلى: ملفوظ، وملحوظ. ,قواعد نظرية,,التمييز
8427,تطبيق نحو,10056,11,ما قبل الثالث الثانوي,,1,ضعيف,يصمِّم المهندسون مشروعات وأجهزة مختلفة. جمع المؤنَّث السالم  فيما سبق هو: ,كلمة (مشروعات) ,كلمة (المهندسون) ,كلمة (يصمِّم) ,كلمة (مختلفة) ,يأتي جمع المؤنَّث السالم بزيادة ألف وتاء على المفرد. ,قواعد نظرية,,إعراب المثنى والجموع بأنواعها
8428,تطبيق نحو,10143,11,ما قبل الثالث الثانوي,,1,ضعيف,الخلق يزيِّن صاحبه. نوع خبر المبتدأ في الجملة ....... ,جملة فعليَّة ,جملة اسميَّة,شبه جملة,مفرد,نوع الخبر في الجملة: جملة فعليَّة (يزيِّن...) . ,تطبيقي,,أنواع الخبر
8429,تطبيق نحو,10716,11,ما قبل الثالث الثانوي,,1,ضعيف,فاز في المسابقة ....... ,كلتا الطالبتَين ,كلتا الطالبتان ,الطالبتَين كلتيهما ,الطالبتان كلاهما ,ما بعد (كلا) و (كلتا) يُعرَب مضافًا إليه مجرورًا بالياء. ,تطبيقي,,إعراب المثنى والجموع بأنواعها
8430,تطبيق نحو,10423,11,ما قبل الثالث الثانوي,,1,ضعيف,لي ....... أصدقاء. ,سبعة,سبع,سبع عشر,سبعة عشر ,تمييز الأعداد من 3 : 10 يكون جمعًا مجرورًا.,تطبيقي,,التمييز
8431,تطبيق نحو,10198,11,ما قبل الثالث الثانوي,,1,ضعيف,المخصوص بالمدح يكون: ,مرفوعًا,منصوبًا,مجرورًا,مبنيًّا ,المخصوص بالمدح يكون مرفوعًا. ,قواعد نظرية,,أسلوبا المدح والذم
8432,تطبيق نحو,10334,11,ما قبل الثالث الثانوي,,1,ضعيف,لولا الله ما كنَّا. (نا) في (كنَّا) وقعت في محلِّ ....... ,رفع ,نصب,جرٍّ,غير ذلك,الفعل (كنَّا) في الجملة تامٌّ؛ لأنَّه اكتفى بمرفوعه، و (نا) وقعت في محلِّ رفع فاعل. ,تطبيقي,,الضمائر المنفصلة والمتصلة
8433,تطبيق نحو,10125,11,ما قبل الثالث الثانوي,,1,ضعيف,إذا جاء الفعل الماضي الرباعيُّ على وزن (فاعَلَ) جاء مصدره على وزن (مفاعلة) أو ....... ,فعال,إفعال,فعلال,إفعلة,إذا جاء الفعل الماضي الرباعيُّ على وزن (فاعَلَ) جاء مصدره على وزن (مفاعلة) أو (فعال) . ,قواعد نظرية,,المصادر
8434,تطبيق نحو,10191,11,ما قبل الثالث الثانوي,,1,ضعيف,ما يُرفع بالضمة فيما يلي هو: ,جمع المؤنَّث السالم ,المثنَّى,جمع المذكَّر السالم,غير ذلك ,المثنَّى يُرفَعُ بالألف، وجمع المذكَّر السالم يُرفَعُ بالواو. ,قواعد نظرية,,إعراب المثنى والجموع بأنواعها
8435,تطبيق نحو,10076,11,ما قبل الثالث الثانوي,,1,ضعيف,ليس ....... محبوبًا. ,المهملُ,المهملَ,المهملِ,المهملون,إعراب كلمة (المهمل) : اسم (ليس) مرفوع. ,تطبيقي,,إن وأخواتها
8436,تطبيق نحو,10157,11,ما قبل الثالث الثانوي,,1,ضعيف,إنَّني حارس البيت أمسكتُ باللص. الاسم المختصُّ في الجملة نوعه ....... ,مضاف إلى المعرَّف ,معرَّف بأل,لفظ (أي),غير ذلك,الاسم المختصُّ قد يكون معرَّفًا بأل، أو مضافًا إلى المعرَّف، أو كلمة (أي) . ,تطبيقي,,إن وأخواتها
8437,تطبيق نحو,10299,11,ما قبل الثالث الثانوي,,1,ضعيف,ظلت المعلمة تشرح الدرس. خبر (ظل) في الجملة نوعه: ,جملة فعليَّة ,مفرد,جملة اسميَّة,شبه جملة,خبر (ظل) في الجملة نوعه: جملة فعليَّة. ,تطبيقي,,أنواع الخبر
8438,تطبيق نحو,10800,11,ما قبل الثالث الثانوي,,1,ضعيف,يعيش الناس ....... يوجد الماء. أكمل بظرفٍ مبنيٍّ: ,حيث ,الآن ,أمس ,بعد ,الصواب: يعيش الناس حيث يوجد الماء. ,تطبيقي,,الظرف
8439,تطبيق نحو,10216,11,ما قبل الثالث الثانوي,,1,ضعيف,لتذاكر لتنجح في حياتكَ. الفعل المضارع المنصوب في الجملة هو: ,تنجح ,تذاكر ,في ,حياتكَ ,لام التعليل أداة من أدوات نصب الفعل المضارع. ,تطبيقي,,نصب الفعل المضارع للمرحلة الثانوية
8440,تطبيق نحو,10224,11,ما قبل الثالث الثانوي,,1,ضعيف,إذا كان الاسم الممنوع من الصرف معرَّفًا بأل فإنَّه ....... ,يُجَرُّ بالكسرة,يُجَرُّ بالفتحة,يُنصَب بالكسرة ,يمكن تنوينه ,لا يُجَرُّ الممنوع من الصرف بالكسرة إلا إذا كان معرَّفًا أو مضافًا. ,قواعد نظرية,,الممنوع من الصرف
8441,تطبيق نحو,10241,11,ما قبل الثالث الثانوي,,1,ضعيف,ما تسأل عن الحال فيما يلي هي: ,كيف ,لماذا ,متى,أين ,أداة الاستفهام (كيف) تسأل عن الحال. ,قواعد نظرية,,الحال المفردة، والحال غير المفردة
8442,تطبيق نحو,10078,11,ما قبل الثالث الثانوي,,1,ضعيف,أمسى المسرفون نادمين. بحذف (أمسى) تصبح الجملة: ,المسرفون نادمون ,المسرفون نادمِين ,المسرفِين نادمِين ,المسرفِين نادمون ,(كان) وأخواتها ترفع الاسم، وتنصب الخبر، وجمع المذكَّر السالم يُرفَع بالواو، ويُنصَب ويُجَرُّ بالياء. ,تطبيقي,,كان وأخواتها
8443,تطبيق نحو,10643,11,ما قبل الثالث الثانوي,,1,ضعيف,ولا يزالون مختلفِين  . إعراب كلمة (مختلفِين) : ,خبر (ولا يزالون) ,اسم (ولا يزالون) ,فاعل ,مفعول به ,إعراب كلمة (مختلفِين) : خبر (ولا يزالون) منصوب، وعلامة النصب الياء. ,تطبيقي,,علامات إعراب الفاعل والمبتدأ والخبر
8444,تطبيق نحو,10350,11,ما قبل الثالث الثانوي,,1,ضعيف,تمييز الأعداد من 11: 99 يكون .......,مفردًا منصوبًا,مفردًا مجرورًا,جمعًا مجرورًا,غير ذلك,تمييز الأعداد من 11: 99 يكون مفردًا منصوبًا.,قواعد نظرية,,التمييز
8445,تطبيق نحو,10739,11,ما قبل الثالث الثانوي,,1,ضعيف,كلُّ ما يلي يبدأ بميمٍ مضمومةٍ مع فتح ما قبل الآخر ما عدا: ,اسم الفاعل غير الثلاثيِّ ,المصدر الميميُّ الثلاثيُّ ,اسم المفعول غير الثلاثيِّ ,اسم المكان غير الثلاثيِّ ,اسم الفاعل غير الثلاثيِّ يبدأ بميم مضمومة، مع كسر ما قبل الآخر. ,قواعد نظرية,,المشتقَّات
8446,تطبيق نحو,10128,11,ما قبل الثالث الثانوي,,1,ضعيف,الفعل (زحزح) نوعه: ,صحيح مضعَّف ,صحيح سالم,صحيح مهموز,معتلّ ,الفعل المضعَّف الرباعي هو ما كان أوله مثل ثالثه وثانيه مثل رابعه (وكلُّ حروفه الأربعة أصلية) . ,قواعد نظرية,,الصحيح والمعتل من الأفعال
8447,تطبيق نحو,10453,11,ما قبل الثالث الثانوي,,1,ضعيف,ينقسم العدد إلى: مفرد، و....... ، ومعطوف، وألفاظ العقود. ,مركب,مثنَّى,جمع,جملة ,تُسَمَّى الأعداد من 11 : 19 بالأعداد المركبة.,قواعد نظرية,,إعراب المثنى والجموع بأنواعها
8448,تطبيق نحو,10492,11,ما قبل الثالث الثانوي,,1,ضعيف,قَدِمنا إلى عملنا ....... ,نشيطِين,نشيطون,ونحن نشيطِين ,ونحن نشيطَين ,الحال المفردة نكرة، وصاحبها معرفة. ,تطبيقي,,إعراب المثنى والجموع بأنواعها
8449,تطبيق نحو,10372,11,ما قبل الثالث الثانوي,,1,ضعيف,مرَّت السيارة مسرعة. الفعل (مرَّت) نوعه: ,مجرَّد,مزيد بالتضعيف,مزيد بحرف,مزيد بحرف، وبالتضعيف,الفعل (مرَّت) نوعه: مجرَّد؛ لأن أصله بعد حذف الضمير: (مرَّ) . ,قواعد نظرية,,الميزان الصرفي
8450,تطبيق نحو,10707,11,ما قبل الثالث الثانوي,,1,ضعيف,تمسَّك بالحقِّ ليساعدكَ على تحقيق العدل. اللام في (ليساعدكَ) هي: ,لام التعليل ,لام الأمر ,لام الجحود ,لام القسم ,لام التعليل معناها: (لكي) ، وهي تنصب الفعل المضارع. ,تطبيقي,,الأدوات
8451,تطبيق نحو,10401,11,ما قبل الثالث الثانوي,,1,ضعيف,ما أشدَّ التزام المسلم بدينه. إعراب كلمة (التزام) : ,مفعول به ,مضاف إليه ,تمييز ,خبر ,إعراب المتعجَّب منه في صيغة (ما أفعله) : مفعول به منصوب. ,تطبيقي,,التمييز
8452,تطبيق نحو,10764,11,ما قبل الثالث الثانوي,,1,ضعيف,هذا الولد يجلس معتدلا. في الجملة: ,حال واحدة، ونوعها: مفردة ,حال واحدة، ونوعها: جملة فعليَّة ,حال مفردة، وحال جملة فعليَّة ,حال واحدة، ونوعها: جملة اسميَّة ,في الجملة حال واحدة، ونوعها: مفردة، وهي كلمة (معتدلا) . ,تطبيقي,,الحال المفردة، والحال غير المفردة
8453,تطبيق نحو,10618,11,ما قبل الثالث الثانوي,,1,ضعيف,....... القناعة. ,حبَّذا ,لا حبَّذا ,نعم ,بئس ,الصواب: حبَّذا القناعة. ,تطبيقي,,أسلوبا المدح والذم
8454,تطبيق نحو,10386,11,ما قبل الثالث الثانوي,,1,ضعيف,(ناجح) :,اسم فاعل ثلاثيٌّ,صيغة مبالغة,فعل ماضٍ,اسم فاعل غير ثلاثيِّ ,اسم الفاعل الثلاثيُّ يُصَاغ من الفعل الثلاثيِّ على وزن (فاعل) . ,قواعد نظرية,,اسم الفاعل
